Zone,Sub-Registrar-Office,Village,Street Name,Land Classification,Year,Price
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNADHASAN STREET,Residential Grade I - I,2023,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNADHASAN STREET,Residential Grade I - I,2023,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNADHASAN STREET,Residential Grade I - I,2024,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2012,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2013,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2014,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2015,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2016,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2017,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2017,469
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2018,469
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2019,469
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2020,469
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2021,469
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2022,469
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2023,469
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2023,280
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,KANNAN COLONY,Residential Grade I - III,2024,280
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2012,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2013,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2014,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2015,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2016,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2017,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2017,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2018,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2019,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2020,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2021,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2022,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2023,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2023,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,M.S.V.S.NAGAR,Residential Grade I - I,2024,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2012,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2013,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2014,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2015,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2016,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2017,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2017,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2018,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2019,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2020,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2021,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2022,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2023,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2023,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MADURAI KONAR NAGAR,Residential Grade I - I,2024,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2012,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2013,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2014,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2015,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2016,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2017,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2017,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2018,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2019,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2020,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2021,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2022,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2023,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2023,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MAHATMA STREET,Residential Grade I - I,2024,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2012,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2013,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2014,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2015,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2016,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2017,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2017,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2018,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2019,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2020,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2021,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2022,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2023,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2023,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MEENAKSHIPURAM,Residential Grade I - I,2024,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2012,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2013,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2014,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2015,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2016,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2017,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2017,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2018,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2019,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2020,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2021,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2022,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2023,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2023,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,MUTHURAMALINGAM STREET,Residential Grade I - I,2024,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2012,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2013,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2014,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2015,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2016,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2017,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2017,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2018,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2019,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2020,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2021,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2022,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2023,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2023,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,NEHRU STREET,Residential Grade I - I,2024,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2012,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2013,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2014,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2015,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2016,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2017,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2017,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2018,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2019,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2020,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2021,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2022,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2023,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2023,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,OTHAKADAI,Residential Special Category - II,2024,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2012,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2013,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2014,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2015,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2016,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2017,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2017,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2018,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2019,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2020,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2021,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2022,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2023,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2023,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PANDIKOVIL,Residential Grade I - I,2024,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2012,600
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2013,600
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2014,600
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2015,600
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2016,600
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2017,600
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2017,402
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2018,402
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2019,402
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2020,402
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2021,402
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2022,402
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2023,402
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2023,350
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,PEASANTS STREET,Residential Grade II - I,2024,350
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2012,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2013,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2014,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2015,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2016,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2017,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2017,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2018,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2019,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2020,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2021,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2022,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2023,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2023,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,POSTOFFICE STREET,Residential Special Category - II,2024,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2012,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2013,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2014,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2015,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2016,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2017,1000
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2017,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2018,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2019,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2020,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2021,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2022,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2023,670
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2023,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,RAJ NAGAR,Residential Grade I - I,2024,400
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2012,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2013,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2014,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2015,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2016,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2017,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2017,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2018,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2019,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2020,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2021,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2022,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2023,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2023,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SAMMATIPURAM ROAD,Residential Special Category - II,2024,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2012,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2013,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2014,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2015,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2016,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2017,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2017,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2018,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2019,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2020,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2021,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2022,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2023,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2023,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,SS COLONY,Residential Special Category - II,2024,700
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,THENI ROAD,Residential Special Category - II,2012,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,THENI ROAD,Residential Special Category - II,2013,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,THENI ROAD,Residential Special Category - II,2014,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,THENI ROAD,Residential Special Category - II,2015,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,THENI ROAD,Residential Special Category - II,2016,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,THENI ROAD,Residential Special Category - II,2017,1500
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,THENI ROAD,Residential Special Category - II,2017,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,THENI ROAD,Residential Special Category - II,2018,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,THENI ROAD,Residential Special Category - II,2019,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,THENI ROAD,Residential Special Category - II,2020,1005
Madurai,NAGAMALAI PUTHUKOTTAI,PONMENI STREET,THENI ROAD,Residential Special Category - II,2021,1005
